a,H,V
0.438547,0.27095,1.944455
0.442737,0.27095,1.942336
0.446927,0.27095,1.940204
0.451117,0.27095,1.938058
0.455307,0.27095,1.935901
0.459497,0.27095,1.933733
0.463687,0.27095,1.931555
0.467877,0.27095,1.929367
0.472067,0.27095,1.927171
0.476257,0.27095,1.924967
0.480447,0.27095,1.922756
0.484637,0.27095,1.920539
0.488827,0.27095,1.918315
0.493017,0.27095,1.916086
0.497207,0.27095,1.913853
0.501397,0.27095,1.911616
0.505587,0.27095,1.909375
0.509777,0.27095,1.907131
0.513966,0.27095,1.904885
0.518156,0.27095,1.902637
0.522346,0.27095,1.900387
0.526536,0.27095,1.898137
0.530726,0.27095,1.895885
0.534916,0.27095,1.893634
0.539106,0.27095,1.891382
0.543296,0.27095,1.889131
0.547486,0.27095,1.886881
0.551676,0.27095,1.884633
0.555866,0.27095,1.882385
0.560056,0.27095,1.88014
0.564246,0.27095,1.877897
0.568436,0.27095,1.875656
0.572626,0.27095,1.873418
0.576816,0.27095,1.871183
0.581006,0.27095,1.868952
0.585196,0.27095,1.866724
0.589385,0.27095,1.864499
0.593575,0.27095,1.862279
0.597765,0.27095,1.860063
0.601955,0.27095,1.857851
0.606145,0.27095,1.855644
0.610335,0.27095,1.853441
0.614525,0.27095,1.851243
0.618715,0.27095,1.849051
0.622905,0.27095,1.846864
0.627095,0.27095,1.844682
0.631285,0.27095,1.842506
0.635475,0.27095,1.840335
0.639665,0.27095,1.83817
0.643855,0.27095,1.836012
0.648045,0.27095,1.833859
0.652235,0.27095,1.831712
0.656425,0.27095,1.829572
0.660615,0.27095,1.827438
0.664804,0.27095,1.825311
0.668994,0.27095,1.82319
0.673184,0.27095,1.821076
0.677374,0.27095,1.818969
0.681564,0.27095,1.816868
0.685754,0.27095,1.814774
0.689944,0.27095,1.812688
0.694134,0.27095,1.810608
0.698324,0.27095,1.808535
0.702514,0.27095,1.80647
0.706704,0.27095,1.804412
0.710894,0.27095,1.802361
0.715084,0.27095,1.800317
0.719274,0.27095,1.798281
0.723464,0.27095,1.796251
0.727654,0.27095,1.79423
0.731844,0.27095,1.792216
0.736034,0.27095,1.790209
0.740223,0.27095,1.78821
0.744413,0.27095,1.786218
0.748603,0.27095,1.784234
0.752793,0.27095,1.782257
0.756983,0.27095,1.780288
0.761173,0.27095,1.778327
0.765363,0.27095,1.776373
0.769553,0.27095,1.774427
0.773743,0.27095,1.772489
0.777933,0.27095,1.770558
0.782123,0.27095,1.768635
0.786313,0.27095,1.766719
0.790503,0.27095,1.764811
0.794693,0.27095,1.762911
0.798883,0.27095,1.761019
0.803073,0.27095,1.759134
0.807263,0.27095,1.757256
0.811453,0.27095,1.755387
0.815642,0.27095,1.753525
0.819832,0.27095,1.751671
0.824022,0.27095,1.749824
0.828212,0.27095,1.747985
0.832402,0.27095,1.746153
0.836592,0.27095,1.74433
0.840782,0.27095,1.742513
0.844972,0.27095,1.740705
0.849162,0.27095,1.738903
0.853352,0.27095,1.73711
0.857542,0.27095,1.735324
0.861732,0.27095,1.733545
0.865922,0.27095,1.731774
0.870112,0.27095,1.730011
0.874302,0.27095,1.728254
0.878492,0.27095,1.726506
0.882682,0.27095,1.724764
0.886872,0.27095,1.72303
0.891061,0.27095,1.721304
0.895251,0.27095,1.719585
0.899441,0.27095,1.717873
0.903631,0.27095,1.716168
0.907821,0.27095,1.714471
0.912011,0.27095,1.712781
0.916201,0.27095,1.711098
0.920391,0.27095,1.709422
0.924581,0.27095,1.707754
0.928771,0.27095,1.706092
0.932961,0.27095,1.704438
0.937151,0.27095,1.702791
0.941341,0.27095,1.701151
0.945531,0.27095,1.699518
0.949721,0.27095,1.697892
0.953911,0.27095,1.696273
0.958101,0.27095,1.694661
0.962291,0.27095,1.693056
0.96648,0.27095,1.691457
0.97067,0.27095,1.689866
0.97486,0.27095,1.688282
0.97905,0.27095,1.686704
0.98324,0.27095,1.685133
0.98743,0.27095,1.683569
0.99162,0.27095,1.682011
0.99581,0.27095,1.68046
1.0,0.27095,1.678916
0.25,0.27514,1.997709
0.25419,0.27514,1.998434
0.25838,0.27514,1.999013
0.26257,0.27514,1.999454
0.26676,0.27514,1.999761
0.27095,0.27514,1.999941
0.27514,0.27514,2.0
0.27933,0.27514,1.999943
0.28352,0.27514,1.999775
0.287709,0.27514,1.999501
0.291899,0.27514,1.999126
0.296089,0.27514,1.998655
0.300279,0.27514,1.998092
0.304469,0.27514,1.99744
0.308659,0.27514,1.996704
0.312849,0.27514,1.995888
0.317039,0.27514,1.994996
0.321229,0.27514,1.99403
0.325419,0.27514,1.992995
0.329609,0.27514,1.991893
0.333799,0.27514,1.990728
0.337989,0.27514,1.989502
0.342179,0.27514,1.988218
0.346369,0.27514,1.98688
0.350559,0.27514,1.985489
0.354749,0.27514,1.984048
0.358939,0.27514,1.982559
0.363128,0.27514,1.981026
0.367318,0.27514,1.979449
0.371508,0.27514,1.977831
0.375698,0.27514,1.976175
0.379888,0.27514,1.974481
0.384078,0.27514,1.972753
0.388268,0.27514,1.970991
0.392458,0.27514,1.969197
0.396648,0.27514,1.967373
0.400838,0.27514,1.965521
0.405028,0.27514,1.963642
0.409218,0.27514,1.961737
0.413408,0.27514,1.959809
0.417598,0.27514,1.957857
0.421788,0.27514,1.955884
0.425978,0.27514,1.953891
0.430168,0.27514,1.951879
0.434358,0.27514,1.949848
0.438547,0.27514,1.947801
0.442737,0.27514,1.945738
0.446927,0.27514,1.943661
0.451117,0.27514,1.941569
0.455307,0.27514,1.939464
0.459497,0.27514,1.937348
0.463687,0.27514,1.93522
0.467877,0.27514,1.933082
0.472067,0.27514,1.930934
0.476257,0.27514,1.928777
0.480447,0.27514,1.926613
0.484637,0.27514,1.92444
0.488827,0.27514,1.922261
0.493017,0.27514,1.920076
0.497207,0.27514,1.917886
0.501397,0.27514,1.91569
0.505587,0.27514,1.91349
0.509777,0.27514,1.911286
0.513966,0.27514,1.909079
0.518156,0.27514,1.906869
0.522346,0.27514,1.904657
0.526536,0.27514,1.902443
0.530726,0.27514,1.900228
0.534916,0.27514,1.898011
0.539106,0.27514,1.895794
0.543296,0.27514,1.893577
0.547486,0.27514,1.891359
0.551676,0.27514,1.889143
0.555866,0.27514,1.886927
0.560056,0.27514,1.884712
0.564246,0.27514,1.882499
0.568436,0.27514,1.880288
0.572626,0.27514,1.878079
0.576816,0.27514,1.875872
0.581006,0.27514,1.873668
0.585196,0.27514,1.871467
0.589385,0.27514,1.869269
0.593575,0.27514,1.867074
0.597765,0.27514,1.864883
0.601955,0.27514,1.862696
0.606145,0.27514,1.860512
0.610335,0.27514,1.858333
0.614525,0.27514,1.856159
0.618715,0.27514,1.853988
0.622905,0.27514,1.851823
0.627095,0.27514,1.849663
0.631285,0.27514,1.847507
0.635475,0.27514,1.845357
0.639665,0.27514,1.843212
0.643855,0.27514,1.841073
0.648045,0.27514,1.838939
0.652235,0.27514,1.836811
0.656425,0.27514,1.834689
0.660615,0.27514,1.832572
0.664804,0.27514,1.830462
0.668994,0.27514,1.828358
0.673184,0.27514,1.82626
0.677374,0.27514,1.824169
0.681564,0.27514,1.822084
0.685754,0.27514,1.820005
0.689944,0.27514,1.817933
0.694134,0.27514,1.815868
0.698324,0.27514,1.81381
0.702514,0.27514,1.811758
0.706704,0.27514,1.809713
0.710894,0.27514,1.807675
0.715084,0.27514,1.805644
0.719274,0.27514,1.80362
0.723464,0.27514,1.801602
0.727654,0.27514,1.799592
0.731844,0.27514,1.79759
0.736034,0.27514,1.795594
0.740223,0.27514,1.793605
0.744413,0.27514,1.791624
0.748603,0.27514,1.78965
0.752793,0.27514,1.787683
0.756983,0.27514,1.785724
0.761173,0.27514,1.783772
0.765363,0.27514,1.781827
0.769553,0.27514,1.77989
0.773743,0.27514,1.77796
0.777933,0.27514,1.776037
0.782123,0.27514,1.774122
0.786313,0.27514,1.772214
0.790503,0.27514,1.770313
0.794693,0.27514,1.76842
0.798883,0.27514,1.766535
0.803073,0.27514,1.764657
0.807263,0.27514,1.762786
0.811453,0.27514,1.760923
0.815642,0.27514,1.759067
0.819832,0.27514,1.757218
0.824022,0.27514,1.755377
0.828212,0.27514,1.753544
0.832402,0.27514,1.751718
0.836592,0.27514,1.749899
0.840782,0.27514,1.748087
0.844972,0.27514,1.746283
0.849162,0.27514,1.744487
0.853352,0.27514,1.742697
0.857542,0.27514,1.740915
0.861732,0.27514,1.739141
0.865922,0.27514,1.737373
0.870112,0.27514,1.735613
0.874302,0.27514,1.733861
0.878492,0.27514,1.732115
0.882682,0.27514,1.730377
0.886872,0.27514,1.728646
0.891061,0.27514,1.726922
0.895251,0.27514,1.725206
0.899441,0.27514,1.723496
0.903631,0.27514,1.721794
0.907821,0.27514,1.720099
0.912011,0.27514,1.718411
0.916201,0.27514,1.71673
0.920391,0.27514,1.715056
0.924581,0.27514,1.713389
0.928771,0.27514,1.711729
0.932961,0.27514,1.710076
0.937151,0.27514,1.70843
0.941341,0.27514,1.706792
0.945531,0.27514,1.705159
0.949721,0.27514,1.703534
0.953911,0.27514,1.701916
0.958101,0.27514,1.700305
0.962291,0.27514,1.6987
0.96648,0.27514,1.697102
0.97067,0.27514,1.695511
0.97486,0.27514,1.693927
0.97905,0.27514,1.692349
0.98324,0.27514,1.690778
0.98743,0.27514,1.689214
0.99162,0.27514,1.687656
0.99581,0.27514,1.686105
1.0,0.27514,1.68456
0.25,0.27933,1.996931
0.25419,0.27933,1.99778
0.25838,0.27933,1.998482
0.26257,0.27933,1.999044
0.26676,0.27933,1.99947
0.27095,0.27933,1.999768
0.27514,0.27933,1.999943
0.27933,0.27933,2.0
0.28352,0.27933,1.999945
0.287709,0.27933,1.999782
0.291899,0.27933,1.999516
0.296089,0.27933,1.999152
0.300279,0.27933,1.998694
0.304469,0.27933,1.998146
0.308659,0.27933,1.997512
0.312849,0.27933,1.996797
0.317039,0.27933,1.996003
0.321229,0.27933,1.995134
0.325419,0.27933,1.994194
0.329609,0.27933,1.993186
0.333799,0.27933,1.992113
0.337989,0.27933,1.990977
0.342179,0.27933,1.989783
0.346369,0.27933,1.988531
0.350559,0.27933,1.987226
0.354749,0.27933,1.985869
0.358939,0.27933,1.984463
0.363128,0.27933,1.983011
0.367318,0.27933,1.981514
0.371508,0.27933,1.979974
0.375698,0.27933,1.978394
0.379888,0.27933,1.976776
0.384078,0.27933,1.975121
0.388268,0.27933,1.973431
0.392458,0.27933,1.971708
0.396648,0.27933,1.969954
0.400838,0.27933,1.96817
0.405028,0.27933,1.966358
0.409218,0.27933,1.964519
0.413408,0.27933,1.962655
0.417598,0.27933,1.960766
0.421788,0.27933,1.958855
0.425978,0.27933,1.956923
0.430168,0.27933,1.95497
0.434358,0.27933,1.952998
0.438547,0.27933,1.951008
0.442737,0.27933,1.949001
0.446927,0.27933,1.946978
0.451117,0.27933,1.94494
0.455307,0.27933,1.942888
0.459497,0.27933,1.940823
0.463687,0.27933,1.938746
0.467877,0.27933,1.936658
0.472067,0.27933,1.934558
0.476257,0.27933,1.932449
0.480447,0.27933,1.930331
0.484637,0.27933,1.928204
0.488827,0.27933,1.92607
0.493017,0.27933,1.923929
0.497207,0.27933,1.921781
0.501397,0.27933,1.919628
0.505587,0.27933,1.917469
0.509777,0.27933,1.915305
0.513966,0.27933,1.913138
0.518156,0.27933,1.910966
0.522346,0.27933,1.908792
0.526536,0.27933,1.906615
0.530726,0.27933,1.904436
0.534916,0.27933,1.902255
0.539106,0.27933,1.900072
0.543296,0.27933,1.897889
0.547486,0.27933,1.895705
0.551676,0.27933,1.893521
0.555866,0.27933,1.891337
0.560056,0.27933,1.889154
0.564246,0.27933,1.886971
0.568436,0.27933,1.88479
0.572626,0.27933,1.88261
0.576816,0.27933,1.880432
0.581006,0.27933,1.878256
0.585196,0.27933,1.876082
0.589385,0.27933,1.87391
0.593575,0.27933,1.871742
0.597765,0.27933,1.869576
0.601955,0.27933,1.867414
0.606145,0.27933,1.865255
0.610335,0.27933,1.8631
0.614525,0.27933,1.860949
0.618715,0.27933,1.858801
0.622905,0.27933,1.856658
0.627095,0.27933,1.85452
0.631285,0.27933,1.852386
0.635475,0.27933,1.850256
0.639665,0.27933,1.848132
0.643855,0.27933,1.846012
0.648045,0.27933,1.843898
0.652235,0.27933,1.841789
0.656425,0.27933,1.839685
0.660615,0.27933,1.837587
0.664804,0.27933,1.835494
0.668994,0.27933,1.833408
0.673184,0.27933,1.831327
0.677374,0.27933,1.829252
0.681564,0.27933,1.827183
0.685754,0.27933,1.82512
0.689944,0.27933,1.823063
0.694134,0.27933,1.821013
0.698324,0.27933,1.818969
0.702514,0.27933,1.816931
0.706704,0.27933,1.8149
0.710894,0.27933,1.812875
0.715084,0.27933,1.810857
0.719274,0.27933,1.808846
0.723464,0.27933,1.806841
0.727654,0.27933,1.804843
0.731844,0.27933,1.802852
0.736034,0.27933,1.800868
0.740223,0.27933,1.798891
0.744413,0.27933,1.79692
0.748603,0.27933,1.794957
0.752793,0.27933,1.793
0.756983,0.27933,1.791051
0.761173,0.27933,1.789109
0.765363,0.27933,1.787173
0.769553,0.27933,1.785245
0.773743,0.27933,1.783324
0.777933,0.27933,1.78141
0.782123,0.27933,1.779503
0.786313,0.27933,1.777603
0.790503,0.27933,1.775711
0.794693,0.27933,1.773825
0.798883,0.27933,1.771947
0.803073,0.27933,1.770076
0.807263,0.27933,1.768213
0.811453,0.27933,1.766356
0.815642,0.27933,1.764507
0.819832,0.27933,1.762665
0.824022,0.27933,1.76083
0.828212,0.27933,1.759002
0.832402,0.27933,1.757182
0.836592,0.27933,1.755368
0.840782,0.27933,1.753562
0.844972,0.27933,1.751763
0.849162,0.27933,1.749971
0.853352,0.27933,1.748187
0.857542,0.27933,1.746409
0.861732,0.27933,1.744639
0.865922,0.27933,1.742876
0.870112,0.27933,1.74112
0.874302,0.27933,1.739371
0.878492,0.27933,1.737629
0.882682,0.27933,1.735895
0.886872,0.27933,1.734167
0.891061,0.27933,1.732446
0.895251,0.27933,1.730733
0.899441,0.27933,1.729026
0.903631,0.27933,1.727327
0.907821,0.27933,1.725634
0.912011,0.27933,1.723948
0.916201,0.27933,1.72227
0.920391,0.27933,1.720598
0.924581,0.27933,1.718933
0.928771,0.27933,1.717275
0.932961,0.27933,1.715624
0.937151,0.27933,1.71398
0.941341,0.27933,1.712343
0.945531,0.27933,1.710712
0.949721,0.27933,1.709088
0.953911,0.27933,1.707471
0.958101,0.27933,1.70586
0.962291,0.27933,1.704257
0.96648,0.27933,1.70266
0.97067,0.27933,1.701069
0.97486,0.27933,1.699485
0.97905,0.27933,1.697908
0.98324,0.27933,1.696338
0.98743,0.27933,1.694774
0.99162,0.27933,1.693216
0.99581,0.27933,1.691665
1.0,0.27933,1.69012
0.25,0.28352,1.996054
0.25419,0.28352,1.997026
0.25838,0.28352,1.997848
0.26257,0.28352,1.998528
0.26676,0.28352,1.999072
0.27095,0.28352,1.999486
0.27514,0.28352,1.999775
0.27933,0.28352,1.999945
0.28352,0.28352,2.0
0.287709,0.28352,1.999946
0.291899,0.28352,1.999788
0.296089,0.28352,1.99953
0.300279,0.28352,1.999176
0.304469,0.28352,1.998731
0.308659,0.28352,1.998198
0.312849,0.28352,1.997582
0.317039,0.28352,1.996886
0.321229,0.28352,1.996113
0.325419,0.28352,1.995267
0.329609,0.28352,1.994352
0.333799,0.28352,1.99337
0.337989,0.28352,1.992324
0.342179,0.28352,1.991217
0.346369,0.28352,1.990053
0.350559,0.28352,1.988832
0.354749,0.28352,1.987559
0.358939,0.28352,1.986235
0.363128,0.28352,1.984863
0.367318,0.28352,1.983445
0.371508,0.28352,1.981983
0.375698,0.28352,1.980479
0.379888,0.28352,1.978935
0.384078,0.28352,1.977354
0.388268,0.28352,1.975736
0.392458,0.28352,1.974084
0.396648,0.28352,1.972399
0.400838,0.28352,1.970684
0.405028,0.28352,1.968938
0.409218,0.28352,1.967165
0.413408,0.28352,1.965365
0.417598,0.28352,1.963539
0.421788,0.28352,1.96169
0.425978,0.28352,1.959818
0.430168,0.28352,1.957925
0.434358,0.28352,1.956011
0.438547,0.28352,1.954078
0.442737,0.28352,1.952128
0.446927,0.28352,1.95016
0.451117,0.28352,1.948176
0.455307,0.28352,1.946177
0.459497,0.28352,1.944164
0.463687,0.28352,1.942137
0.467877,0.28352,1.940098
0.472067,0.28352,1.938048
0.476257,0.28352,1.935986
0.480447,0.28352,1.933915
0.484637,0.28352,1.931835
0.488827,0.28352,1.929745
0.493017,0.28352,1.927648
0.497207,0.28352,1.925543
0.501397,0.28352,1.923432
0.505587,0.28352,1.921315
0.509777,0.28352,1.919192
0.513966,0.28352,1.917064
0.518156,0.28352,1.914932
0.522346,0.28352,1.912796
0.526536,0.28352,1.910656
0.530726,0.28352,1.908513
0.534916,0.28352,1.906368
0.539106,0.28352,1.904221
0.543296,0.28352,1.902072
0.547486,0.28352,1.899922
0.551676,0.28352,1.897771
0.555866,0.28352,1.895619
0.560056,0.28352,1.893467
0.564246,0.28352,1.891316
0.568436,0.28352,1.889165
0.572626,0.28352,1.887014
0.576816,0.28352,1.884865
0.581006,0.28352,1.882717
0.585196,0.28352,1.880571
0.589385,0.28352,1.878427
0.593575,0.28352,1.876285
0.597765,0.28352,1.874146
0.601955,0.28352,1.872009
0.606145,0.28352,1.869875
0.610335,0.28352,1.867744
0.614525,0.28352,1.865616
0.618715,0.28352,1.863492
0.622905,0.28352,1.861372
0.627095,0.28352,1.859256
0.631285,0.28352,1.857144
0.635475,0.28352,1.855035
0.639665,0.28352,1.852932
0.643855,0.28352,1.850833
0.648045,0.28352,1.848738
0.652235,0.28352,1.846648
0.656425,0.28352,1.844564
0.660615,0.28352,1.842484
0.664804,0.28352,1.84041
0.668994,0.28352,1.838341
0.673184,0.28352,1.836277
0.677374,0.28352,1.834219
0.681564,0.28352,1.832166
0.685754,0.28352,1.83012
0.689944,0.28352,1.828079
0.694134,0.28352,1.826044
0.698324,0.28352,1.824015
0.702514,0.28352,1.821992
0.706704,0.28352,1.819975
0.710894,0.28352,1.817964
0.715084,0.28352,1.81596
0.719274,0.28352,1.813961
0.723464,0.28352,1.81197
0.727654,0.28352,1.809984
0.731844,0.28352,1.808006
0.736034,0.28352,1.806033
0.740223,0.28352,1.804068
0.744413,0.28352,1.802109
0.748603,0.28352,1.800156
0.752793,0.28352,1.79821
0.756983,0.28352,1.796271
0.761173,0.28352,1.794339
0.765363,0.28352,1.792414
0.769553,0.28352,1.790495
0.773743,0.28352,1.788583
0.777933,0.28352,1.786679
0.782123,0.28352,1.784781
0.786313,0.28352,1.78289
0.790503,0.28352,1.781005
0.794693,0.28352,1.779128
0.798883,0.28352,1.777258
0.803073,0.28352,1.775395
0.807263,0.28352,1.773538
0.811453,0.28352,1.771689
0.815642,0.28352,1.769846
0.819832,0.28352,1.768011
0.824022,0.28352,1.766183
0.828212,0.28352,1.764361
0.832402,0.28352,1.762547
0.836592,0.28352,1.76074
0.840782,0.28352,1.758939
0.844972,0.28352,1.757146
0.849162,0.28352,1.755359
0.853352,0.28352,1.75358
0.857542,0.28352,1.751807
0.861732,0.28352,1.750042
0.865922,0.28352,1.748283
0.870112,0.28352,1.746532
0.874302,0.28352,1.744787
0.878492,0.28352,1.743049
0.882682,0.28352,1.741319
0.886872,0.28352,1.739595
0.891061,0.28352,1.737878
0.895251,0.28352,1.736168
0.899441,0.28352,1.734464
0.903631,0.28352,1.732768
0.907821,0.28352,1.731078
0.912011,0.28352,1.729395
0.916201,0.28352,1.72772
0.920391,0.28352,1.72605
0.924581,0.28352,1.724388
0.928771,0.28352,1.722732
0.932961,0.28352,1.721083
0.937151,0.28352,1.719441
0.941341,0.28352,1.717805
0.945531,0.28352,1.716177
0.949721,0.28352,1.714554
0.953911,0.28352,1.712939
0.958101,0.28352,1.71133
0.962291,0.28352,1.709727
0.96648,0.28352,1.708131
0.97067,0.28352,1.706542
0.97486,0.28352,1.704959
0.97905,0.28352,1.703383
0.98324,0.28352,1.701813
0.98743,0.28352,1.700249
0.99162,0.28352,1.698692
0.99581,0.28352,1.697141
1.0,0.28352,1.695597
0.25,0.287709,1.995084
0.25419,0.287709,1.996175
0.25838,0.287709,1.997116
0.26257,0.287709,1.997913
0.26676,0.287709,1.998573
0.27095,0.287709,1.9991
0.27514,0.287709,1.999501
0.27933,0.287709,1.999782
0.28352,0.287709,1.999946
0.287709,0.287709,2.0
0.291899,0.287709,1.999948
0.296089,0.287709,1.999794
0.300279,0.287709,1.999543
0.304469,0.287709,1.999199
0.308659,0.287709,1.998766
0.312849,0.287709,1.998248
0.317039,0.287709,1.997648
0.321229,0.287709,1.996971
0.325419,0.287709,1.996219
0.329609,0.287709,1.995395
0.333799,0.287709,1.994503
0.337989,0.287709,1.993546
0.342179,0.287709,1.992527
0.346369,0.287709,1.991448
0.350559,0.287709,1.990312
0.354749,0.287709,1.989121
0.358939,0.287709,1.987879
0.363128,0.287709,1.986587
0.367318,0.287709,1.985247
0.371508,0.287709,1.983863
0.375698,0.287709,1.982435
0.379888,0.287709,1.980965
0.384078,0.287709,1.979457
0.388268,0.287709,1.977911
0.392458,0.287709,1.976329
0.396648,0.287709,1.974714
0.400838,0.287709,1.973066
0.405028,0.287709,1.971387
0.409218,0.287709,1.969679
0.413408,0.287709,1.967943
0.417598,0.287709,1.966181
0.421788,0.287709,1.964393
0.425978,0.287709,1.962582
0.430168,0.287709,1.960748
0.434358,0.287709,1.958893
0.438547,0.287709,1.957017
0.442737,0.287709,1.955122
0.446927,0.287709,1.953209
0.451117,0.287709,1.951279
0.455307,0.287709,1.949333
0.459497,0.287709,1.947372
0.463687,0.287709,1.945396
0.467877,0.287709,1.943408
0.472067,0.287709,1.941406
0.476257,0.287709,1.939393
0.480447,0.287709,1.937368
0.484637,0.287709,1.935334
0.488827,0.287709,1.93329
0.493017,0.287709,1.931237
0.497207,0.287709,1.929176
0.501397,0.287709,1.927107
0.505587,0.287709,1.925032
0.509777,0.287709,1.92295
0.513966,0.287709,1.920862
0.518156,0.287709,1.918769
0.522346,0.287709,1.916671
0.526536,0.287709,1.914569
0.530726,0.287709,1.912463
0.534916,0.287709,1.910355
0.539106,0.287709,1.908243
0.543296,0.287709,1.906129
0.547486,0.287709,1.904012
0.551676,0.287709,1.901895
0.555866,0.287709,1.899776
0.560056,0.287709,1.897656
0.564246,0.287709,1.895536
0.568436,0.287709,1.893415
0.572626,0.287709,1.891295
0.576816,0.287709,1.889175
0.581006,0.287709,1.887056
0.585196,0.287709,1.884938
0.589385,0.287709,1.882822
