label,a,zeta,n_star,risk_star
operational degraded,0.4166666666666667,0.03370064329271928,10.947481454453126,0.3689371674501845
operational degraded,0.4166666666666667,0.03448962260405758,10.770104647828974,0.3714568447098278
operational degraded,0.4166666666666667,0.0352970730273065,10.595601792776156,0.37399373024787974
operational degraded,0.4166666666666667,0.036123426997094324,10.423926324031765,0.3765479415892513
operational degraded,0.4166666666666667,0.036969127071950283,10.255032430807578,0.37911959706149656
operational degraded,0.4166666666666667,0.03783462617131929,10.088875044565667,0.3817088158002943
operational degraded,0.4166666666666667,0.03872038781812555,9.925409826992064,0.3843157177549672
operational degraded,0.4166666666666667,0.03962688638701478,9.76459315816531,0.38694042369403864
operational degraded,0.4166666666666667,0.040554607358408296,9.606382124916665,0.38958305521082737
operational degraded,0.4166666666666667,0.04150404757850477,9.450734509378945,0.3922437347290807
operational degraded,0.4166666666666667,0.04247571552536898,9.297608777720876,0.3949225855086456
operational degraded,0.4166666666666667,0.043470131581250245,9.146964069063985,0.3976197316511796
operational degraded,0.4166666666666667,0.04448782831127585,8.998760184579078,0.40033529810589913
operational degraded,0.4166666666666667,0.0455293507486695,8.852957576759367,0.40306941067536844
operational degraded,0.4166666666666667,0.046595256686646824,8.709517338867398,0.40582219602132763
operational degraded,0.4166666666666667,0.04768611697714469,8.568401194552989,0.40859378167056015
operational degraded,0.4166666666666667,0.04880251583654431,8.429571487639334,0.41138429602080107
operational degraded,0.4166666666666667,0.0499450511585514,8.292991172074675,0.41419386834668487
operational degraded,0.4166666666666667,0.051114334834401684,8.158623802046701,0.4170226288057345
operational degraded,0.4166666666666667,0.05231099308056263,8.026433522257172,0.419870708444391
operational degraded,0.4166666666666667,0.053535666774107246,7.896385058354101,0.4227382392040846
operational degraded,0.4166666666666667,0.054789011795939424,7.768443707518948,0.4256253539273471
operational degraded,0.4166666666666667,0.05607169938205458,7.642575329206356,0.4285321863639657
operational degraded,0.4166666666666667,0.057384416483023955,7.518746336033892,0.43145887117717935
operational degraded,0.4166666666666667,0.05872786613189483,7.396923684819422,0.43440554394991726
operational degraded,0.4166666666666667,0.06010276782070382,7.277074867763687,0.4373723411910799
operational degraded,0.4166666666666667,0.061509857885805014,7.159167903775752,0.44035940034186316
operational degraded,0.4166666666666667,0.06294988990221888,7.043171329939008,0.4433668597821251
operational degraded,0.4166666666666667,0.06442363508721373,6.929054193115435,0.44639485883679697
operational degraded,0.4166666666666667,0.06593188271333549,6.816786041685905,0.44944353778233764
operational degraded,0.4166666666666667,0.06747544053110693,6.706336917424318,0.4525130378532316
operational degraded,0.4166666666666667,0.06905513520162328,6.5976773475033745,0.4556035012485328
operational degraded,0.4166666666666667,0.07067181273927492,6.4907783366299086,0.4587150711384513
operational degraded,0.4166666666666667,0.07232633896483537,6.385611359307621,0.4618478916709862
operational degraded,0.4166666666666667,0.07401959996915644,6.282148352225188,0.46500210797860375
operational degraded,0.4166666666666667,0.07575250258771912,6.180361706767699,0.4681778661849603
operational degraded,0.4166666666666667,0.0775259748862946,6.080224261649422,0.4713753134116723
operational degraded,0.4166666666666667,0.07934096665797492,5.981709295665957,0.4745945977851314
operational degraded,0.4166666666666667,0.08119844993184012,5.884790520563796,0.47783586844336684
operational degraded,0.4166666666666667,0.08309941949353396,5.789442074025429,0.4810992755429544
operational degraded,0.4166666666666667,0.08504489341802678,5.695638512768113,0.4843849702659728
operational degraded,0.4166666666666667,0.0870359136148516,5.603354805754444,0.48769310482700745
operational degraded,0.4166666666666667,0.0890735463861044,5.512566327512945,0.49102383248020165
operational degraded,0.4166666666666667,0.09115888299750823,5.423248851566885,0.49437730752635656
operational degraded,0.4166666666666667,0.09329304026284686,5.335378543969538,0.4977536853200795
operational degraded,0.4166666666666667,0.09547716114208062,5.248931956944229,0.5011531222769808
operational degraded,0.4166666666666667,0.09771241535346496,5.163886022627394,0.5045757758809202
operational degraded,0.4166666666666667,0.1,5.0802180469130205,0.5080218046913021
rough noncanonical,0.3333333333333333,0.001,177.82794100389228,0.1778279410038923
rough noncanonical,0.3333333333333333,0.0010234114021054528,174.7681590551616,0.1788597267020317
rough noncanonical,0.3333333333333333,0.0010473708979594498,171.7610249947262,0.17989749898316187
rough noncanonical,0.3333333333333333,0.0010718913192051276,168.80563294099468,0.18094129258237932
rough noncanonical,0.3333333333333333,0.001096985797892384,165.9010925993527,0.18199114243631923
rough noncanonical,0.3333333333333333,0.0011226677735108135,163.04652899396808,0.18304708368432446
rough noncanonical,0.3333333333333333,0.0011489510001873086,160.24108220420842,0.184109151669622
rough noncanonical,0.3333333333333333,0.0011758495540521569,157.4839071055956,0.18517738194050587
rough noncanonical,0.3333333333333333,0.0012033778407775893,154.774173115217,0.18625181025152665
rough noncanonical,0.3333333333333333,0.0012315506032928262,152.11106394151685,0.1873324725646887
rough noncanonical,0.3333333333333333,0.0012603829296797275,149.4937773383936,0.1884194050506534
rough noncanonical,0.3333333333333333,0.001289890261253308,146.92152486352768,0.1895126440899501
rough noncanonical,0.3333333333333333,0.001320088400831418,144.39353164086765,0.19061222627419372
rough noncanonical,0.3333333333333333,0.0013509935211980266,141.90903612720408,0.1917181884073094
rough noncanonical,0.3333333333333333,0.0013826221737646563,139.46728988275814,0.19283056750676453
rough noncanonical,0.3333333333333333,0.0014149912974345759,137.06755734571937,0.19394940080480758
rough noncanonical,0.3333333333333333,0.001448118227674533,134.7091156106612,0.1950747257497145
rough noncanonical,0.3333333333333333,0.0014820207057988585,132.39125421077034,0.19620658000704194
rough noncanonical,0.3333333333333333,0.0015167168884709225,130.11327490382294,0.1973450014608881
rough noncanonical,0.3333333333333333,0.001552225357427048,127.87449146184261,0.19849002821516065
rough noncanonical,0.3333333333333333,0.0015885651294280528,125.67422946437902,0.19964169859485206
rough noncanonical,0.3333333333333333,0.0016257556664437934,123.51182609534195,0.20080005114732255
rough noncanonical,0.3333333333333333,0.001663816886076129,121.3866299433321,0.2019651246435902
rough noncanonical,0.3333333333333333,0.0017027691722258996,119.29800080540753,0.20313695807962848
rough noncanonical,0.3333333333333333,0.0017426333860096508,117.24530949422562,0.20431559067767185
rough noncanonical,0.3333333333333333,0.0017834308769319094,115.22793764850469,0.2055010618875281
rough noncanonical,0.3333333333333333,0.0018251834943190425,113.24527754674577,0.20669341138789923
rough noncanonical,0.3333333333333333,0.0018679135990207828,111.29673192416017,0.20789267908770925
rough noncanonical,0.3333333333333333,0.0019116440753857017,109.38171379274735,0.20909890512743995
rough noncanonical,0.3333333333333333,0.001956398343517065,107.49964626446751,0.21031212988047465
rough noncanonical,0.3333333333333333,0.0020022003718155844,105.64996237745814,0.2115323939544492
rough noncanonical,0.3333333333333333,0.002049074689815846,103.8321049252395,0.2127597381926115
rough noncanonical,0.3333333333333333,0.002097046401323233,102.04552628885965,0.21399420367518848
rough noncanonical,0.3333333333333333,0.0021461411978584036,100.28968827192764,0.2152358317207607
rough noncanonical,0.3333333333333333,0.002196385372416547,98.56406193848454,0.21648466388764598
rough noncanonical,0.3333333333333333,0.002247805833548725,96.86812745366505,0.21774074197528973
rough noncanonical,0.3333333333333333,0.002300430119772917,95.20137392709984,0.21900410802566453
rough noncanonical,0.3333333333333333,0.0023542864143224177,93.56329925901302,0.2202748043246771
rough noncanonical,0.3333333333333333,0.0024094035602395245,91.95340998896772,0.22155287340358348
rough noncanonical,0.3333333333333333,0.002465811075822604,90.3712211472135,0.22283835804041296
rough noncanonical,0.3333333333333333,0.0025235391704347657,88.81625610859261,0.22413130126139946
rough noncanonical,0.3333333333333333,0.002582618760682675,87.28804644895894,0.2254317463424221
rough noncanonical,0.3333333333333333,0.0026430814869741054,85.78613180406826,0.22673973681045337
rough noncanonical,0.3333333333333333,0.0027049597304631343,84.31005973089628,0.22805531644501598
rough noncanonical,0.3333333333333333,0.0027682866303920667,82.85938557134244,0.22937852927964858
rough noncanonical,0.3333333333333333,0.002833096101839324,81.4336723182797,0.23070941960337907
rough noncanonical,0.3333333333333333,0.002899422853882875,80.0324904839083,0.23204803196220747
rough noncanonical,0.3333333333333333,0.0029673024081888696,78.65541797037527,0.23339441116059664
rough noncanonical,0.3333333333333333,0.0030367711180354575,77.30203994262004,0.23474860226297187
rough noncanonical,0.3333333333333333,0.003107866187782014,75.97194870340742,0.23611065059522954
rough noncanonical,0.3333333333333333,0.0031806256927941192,74.66474357051162,0.23748060174625377
rough noncanonical,0.3333333333333333,0.0032550885998350564,73.38003075601272,0.2388585015694428
rough noncanonical,0.3333333333333333,0.0033312947879346735,72.11742324767044,0.2402443961842434
rough noncanonical,0.3333333333333333,0.003409285069746811,70.87654069233926,0.24163833197769455
rough noncanonical,0.3333333333333333,0.0034891012134067737,69.65700928138874,0.24304035560598033
rough noncanonical,0.3333333333333333,0.003570785964900463,68.45846163809631,0.24445051399599105
rough noncanonical,0.3333333333333333,0.0036543830709572546,67.28053670697689,0.24586885434689448
rough noncanonical,0.3333333333333333,0.0037399373024787977,66.12287964501708,0.24729542413171537
rough noncanonical,0.3333333333333333,0.003827494478516311,64.98514171478098,0.2487302710989242
rough noncanonical,0.3333333333333333,0.0039171014908092605,63.86698017935474,0.25017344327403596
rough noncanonical,0.3333333333333333,0.004008806328898464,62.768058199099386,0.25162498896121677
rough noncanonical,0.3333333333333333,0.00410265810582719,61.68804473017958,0.2530849567449015
rough noncanonical,0.3333333333333333,0.00419870708444391,60.62661442483869,0.25455339549141953
rough noncanonical,0.3333333333333333,0.00429700470432084,59.58344753338985,0.2560303543506301
rough noncanonical,0.3333333333333333,0.004397603609302721,58.55822980789291,0.25751588275756804
rough noncanonical,0.3333333333333333,0.004500557675700498,57.55065240748937,0.25901003043409765
rough noncanonical,0.3333333333333333,0.004605922041145104,56.56041180536569,0.26051284739057756
rough noncanonical,0.3333333333333333,0.004713753134116724,55.587209697317604,0.2620243839275344
rough noncanonical,0.3333333333333333,0.004824108704165369,54.63075291188793,0.26354469063734615
rough noncanonical,0.3333333333333333,0.004937047852839003,53.69075332205009,0.26507381840593597
rough noncanonical,0.3333333333333333,0.00505263106533568,52.76692775841178,0.26661181841447495
rough noncanonical,0.3333333333333333,0.0051709202428967555,51.85899792391164,0.26815874214109553
rough noncanonical,0.3333333333333333,0.005291978735958442,50.96669030998397,0.26971464136261436
rough noncanonical,0.3333333333333333,0.0054158713780794706,50.08973611416599,0.2712795681562652
rough noncanonical,0.3333333333333333,0.005542664520663107,49.22787115912239,0.2728535749014423
rough noncanonical,0.3333333333333333,0.005672426068491977,48.38083581306378,0.2744367142814532
rough noncanonical,0.3333333333333333,0.005805225516094896,47.54837491153383,0.27602903928528255
rough noncanonical,0.3333333333333333,0.0059411339849650335,46.7302376805426,0.2776306032093652
rough noncanonical,0.3333333333333333,0.006080224261649427,45.92617766102241,0.2792414596593704
rough noncanonical,0.3333333333333333,0.006222570836730231,45.135952634583404,0.28086166255199574
rough noncanonical,0.3333333333333333,0.006368249944718587,44.35932455054661,0.2824912661167723
rough noncanonical,0.3333333333333333,0.00651733960488242,43.59605945423265,0.28413032489787915
rough noncanonical,0.3333333333333333,0.006669919663030122,42.84592741648423,0.28577889375596954
rough noncanonical,0.3333333333333333,0.006826071834272393,42.10870246440136,0.28743702787000663
rough noncanonical,0.3333333333333333,0.0069858797467852495,41.38416251326834,0.2891047827391106
rough noncanonical,0.3333333333333333,0.007149428986597577,40.6720892996519,0.29078221418441647
rough noncanonical,0.3333333333333333,0.007316807143427192,39.97226831565079,0.29246937835094206
rough noncanonical,0.3333333333333333,0.007488103857590023,39.28448874427636,0.29416633170946765
rough noncanonical,0.3333333333333333,0.007663410868007463,38.60854339594539,0.29587313105842566
rough noncanonical,0.3333333333333333,0.007842822061337682,37.944228646065255,0.2975898335258019
rough noncanonical,0.3333333333333333,0.008026433522257174,37.29134437369324,0.2993164965710479
rough noncanonical,0.3333333333333333,0.008214343584919423,36.6496939012513,0.3010531779870041
rough noncanonical,0.3333333333333333,0.008406652885618326,36.01908393527804,0.30279993590183385
rough noncanonical,0.3333333333333333,0.00860346441668451,35.399324508200316,0.3045568287809693
rough noncanonical,0.3333333333333333,0.008804883581643464,34.790228921106504,0.3063239154290682
rough noncanonical,0.3333333333333333,0.009011018251665018,34.19161368750449,0.30810125499198243
rough noncanonical,0.3333333333333333,0.009221978823334321,33.60329847804756,0.30988890695873705
rough noncanonical,0.3333333333333333,0.009437878277775381,33.02510606621115,0.3116869311635222
rough noncanonical,0.3333333333333333,0.009658832241158708,32.456862274904466,0.31349538778769503
rough noncanonical,0.3333333333333333,0.009884959046625586,31.898395924000607,0.3153143373617945
rough noncanonical,0.3333333333333333,0.01011637979766207,31.349538778769503,0.31714384076756746
rough noncanonical,0.3333333333333333,0.010353218432956621,30.810125499198243,0.3189839592400061
rough noncanonical,0.3333333333333333,0.010595601792776159,30.279993590183384,0.3208347543693977
rough noncanonical,0.3333333333333333,0.010843659686896103,29.758983352580184,0.32269628810338596
rough noncanonical,0.3333333333333333,0.011097524964120722,29.246937835094208,0.3245686227490448
rough noncanonical,0.3333333333333333,0.01135733358343105,28.743702787000665,0.32645182097496334
rough noncanonical,0.3333333333333333,0.011623224686798524,28.24912661167723,0.3283459458133439
rough noncanonical,0.3333333333333333,0.011895340673703195,27.76306032093652,0.3302510606621115
rough noncanonical,0.3333333333333333,0.012173827277396614,27.28535749014423,0.3321672292870358
rough noncanonical,0.3333333333333333,0.012458833642950081,26.815874214109552,0.3340945158238656
rough noncanonical,0.3333333333333333,0.012750512407130135,26.354469063734612,0.3360329847804755
rough noncanonical,0.3333333333333333,0.013049019780144023,25.90100304340977,0.33798270103902456
rough noncanonical,0.3333333333333333,0.013354515629298987,25.455339549141954,0.3399437298581289
rough noncanonical,0.3333333333333333,0.013667163564620066,25.017344327403592,0.34191613687504485
rough noncanonical,0.3333333333333333,0.013987131026472387,24.58688543468945,0.3438999881078668
rough noncanonical,0.3333333333333333,0.014314589375234792,24.163833197769453,0.34589534995773635
rough noncanonical,0.3333333333333333,0.014649713983072856,23.74806017462538,0.34790228921106503
rough noncanonical,0.3333333333333333,0.014992684327860457,23.339441116059664,0.34992087304176966
rough noncanonical,0.3333333333333333,0.015343684089300124,22.937852927964855,0.35195116901352064
rough noncanonical,0.3333333333333333,0.015702901247293774,22.543174634242213,0.35399324508200336
rough noncanonical,0.3333333333333333,0.01607052818261639,22.15528734035835,0.35604716959719296
rough noncanonical,0.3333333333333333,0.016446761779946636,21.774074197528975,0.35811301130564177
rough noncanonical,0.3333333333333333,0.016831803533309566,21.39942036751885,0.36019083935278046
rough noncanonical,0.3333333333333333,0.017225859653987867,21.03121298804746,0.36228072328523236
rough noncanonical,0.3333333333333333,0.01762914118095948,20.66934113878992,0.36438273305314134
rough noncanonical,0.3333333333333333,0.018041864093920727,20.313695807962844,0.36649693901251285
rough noncanonical,0.3333333333333333,0.018464249428955436,19.96416985948521,0.3686234119275691
rough noncanonical,0.3333333333333333,0.018896523396912095,19.620658000704196,0.37076222297311734
rough noncanonical,0.3333333333333333,0.01933891750455231,19.28305675067645,0.3729134437369324
rough noncanonical,0.3333333333333333,0.019791668678535573,18.95126440899501,0.37507714622215255
rough noncanonical,0.3333333333333333,0.020255019392306676,18.625181025152663,0.3772534028496895
rough noncanonical,0.3333333333333333,0.02072921779595371,18.304708368432447,0.3794422864606527
rough noncanonical,0.3333333333333333,0.021214517849106298,17.989749898316187,0.381643870318787
rough noncanonical,0.3333333333333333,0.02171117945694504,17.68021073540228,0.3838582281129252
rough noncanonical,0.3333333333333333,0.02221946860939524,17.375997632823786,0.3860854339594541
rough noncanonical,0.3333333333333333,0.022739657523579287,17.077018948158372,0.3883255624047956
rough noncanonical,0.3333333333333333,0.023272024789604086,16.783184615821572,0.39057868842790155
rough noncanonical,0.3333333333333333,0.023816855519761582,16.49440611993502,0.39284488744276364
rough noncanonical,0.3333333333333333,0.024374441501222206,16.21059646766161,0.39512423530093727
rough noncanonical,0.3333333333333333,0.024945081352303167,15.931670162999376,0.3974168082940805
rough noncanonical,0.3333333333333333,0.025529080682395178,15.657543181026332,0.39972268315650766
rough noncanonical,0.3333333333333333,0.026126752255633278,15.388132942588452,0.40204193706775765
rough noncanonical,0.3333333333333333,0.026738416158399468,15.123358289423175,0.40437464765517717
rough noncanonical,0.3333333333333333,0.027364399970746706,14.863139459710967,0.406720892996519
rough noncanonical,0.3333333333333333,0.02800503894183631,14.607398064047526,0.4090807516225553
rough noncanonical,0.3333333333333333,0.028660676169482518,14.35605706182944,0.41145430251970627
rough noncanonical,0.3333333333333333,0.02933166278390044,14.10904073804615,0.41384162513268347
rough noncanonical,0.3333333333333333,0.03001835813575589,13.86627468047123,0.4162427993671495
rough noncanonical,0.3333333333333333,0.030721129988617576,13.627685757246171,0.41865790559239197
rough noncanonical,0.3333333333333333,0.031440354715915,13.39320209484981,0.4210870246440138
rough noncanonical,0.3333333333333333,0.03217641750250737,13.162753056446855,0.42353023782663896
rough noncanonical,0.3333333333333333,0.03292971255097151,12.93626922060896,0.4259876269166333
rough noncanonical,0.3333333333333333,0.03370064329271928,12.713682360401915,0.42845927416484225
rough noncanonical,0.3333333333333333,0.03448962260405758,12.49492542283268,0.4309452622993437
rough noncanonical,0.3333333333333333,0.0352970730273065,12.279932508650068,0.4334456745282166
rough noncanonical,0.3333333333333333,0.036123426997094324,12.06863885249298,0.4359605945423264
rough noncanonical,0.3333333333333333,0.036969127071950283,11.860980803380214,0.43849010651812603
rough noncanonical,0.3333333333333333,0.03783462617131929,11.65689580553598,0.4410342951204736
rough noncanonical,0.3333333333333333,0.03872038781812555,11.456322379545329,0.443593245505466
rough noncanonical,0.3333333333333333,0.03962688638701478,11.259200103833855,0.44616704332328916
rough noncanonical,0.3333333333333333,0.040554607358408296,11.065469596466038,0.44875577472108485
rough noncanonical,0.3333333333333333,0.04150404757850477,10.875072497256783,0.45135952634583415
rough noncanonical,0.3333333333333333,0.04247571552536898,10.687951450190758,0.4539783853472575
rough noncanonical,0.3333333333333333,0.043470131581250245,10.504050086144211,0.4566124393807318
rough noncanonical,0.3333333333333333,0.04448782831127585,10.323313005904138,0.4592617766102243
rough noncanonical,0.3333333333333333,0.0455293507486695,10.145685763479555,0.46192648571124334
rough noncanonical,0.3333333333333333,0.046595256686646824,9.971114849699982,0.46460665587380656
rough noncanonical,0.3333333333333333,0.04768611697714469,9.79954767609612,0.46730237680542597
rough noncanonical,0.3333333333333333,0.04880251583654431,9.630932559057852,0.47001373873411106
rough noncanonical,0.3333333333333333,0.0499450511585514,9.4652187042649,0.4727408324113881
rough noncanonical,0.3333333333333333,0.051114334834401684,9.302356191385305,0.4754837491153381
rough noncanonical,0.3333333333333333,0.05231099308056263,9.142295959037222,0.4782425806536518
rough noncanonical,0.3333333333333333,0.053535666774107246,8.984989790009468,0.4810174193667027
rough noncanonical,0.3333333333333333,0.054789011795939424,8.830390296736365,0.4838083581306378
rough noncanonical,0.3333333333333333,0.05607169938205458,8.67845090702252,0.4866154903604857
rough noncanonical,0.3333333333333333,0.057384416483023955,8.529125850013216,0.4894389100132841
rough noncanonical,0.3333333333333333,0.05872786613189483,8.38237014240621,0.49227871159122405
rough noncanonical,0.3333333333333333,0.06010276782070382,8.23813957490078,0.49513499014481316
rough noncanonical,0.3333333333333333,0.061509857885805014,8.096390698879917,0.49800784127605724
rough noncanonical,0.3333333333333333,0.06294988990221888,7.957080813321708,0.5008973611416597
rough noncanonical,0.3333333333333333,0.06442363508721373,7.820167951935878,0.5038036464562405
rough noncanonical,0.3333333333333333,0.06593188271333549,7.685610870521701,0.506726794495573
rough noncanonical,0.3333333333333333,0.06747544053110693,7.553369034543429,0.5096669030998398
rough noncanonical,0.3333333333333333,0.06905513520162328,7.423402606919482,0.5126240706769075
rough noncanonical,0.3333333333333333,0.07067181273927492,7.295672436021784,0.5155983962056212
rough noncanonical,0.3333333333333333,0.07232633896483537,7.1701400438815455,0.5185899792391162
rough noncanonical,0.3333333333333333,0.07401959996915644,7.046767614598005,0.5215989199081511
rough noncanonical,0.3333333333333333,0.07575250258771912,6.925517982946616,0.5246253189244588
rough noncanonical,0.3333333333333333,0.0775259748862946,6.806354623183223,0.5276692775841177
rough noncanonical,0.3333333333333333,0.07934096665797492,6.689241638040914,0.5307308977709417
rough noncanonical,0.3333333333333333,0.08119844993184012,6.57414374791617,0.5338102819598909
rough noncanonical,0.3333333333333333,0.08309941949353396,6.461026280241083,0.536907533220501
rough noncanonical,0.3333333333333333,0.08504489341802678,6.349855159038462,0.5400227552203335
rough noncanonical,0.3333333333333333,0.0870359136148516,6.240596894656627,0.5431560522284454
rough noncanonical,0.3333333333333333,0.0890735463861044,6.13321857368086,0.5463075291188793
rough noncanonical,0.3333333333333333,0.09115888299750823,6.02768784901843,0.5494772913741731
rough noncanonical,0.3333333333333333,0.09329304026284686,5.923972930154208,0.5526654450888915
rough noncanonical,0.3333333333333333,0.09547716114208062,5.822042573573975,0.5558720969731761
rough noncanonical,0.3333333333333333,0.09771241535346496,5.721866073352487,0.5590973543563178
rough noncanonical,0.3333333333333333,0.1,5.623413251903491,0.5623413251903491
